Customer ID,Churn,ChurnProbability,RiskSegment,RetentionPriority,RecommendedAction,RecencyDays,PurchaseFrequency,MonetaryValue,AverageOrderValue,CustomerTenureDays,UniqueProducts,IsRepeatCustomer,PurchaseActivityRate
13965,1,0.7812071,Critical,High Priority,Targeted re-engagement campaign with personalised offer,296.09027777777777,3,996.61,332.2033333333333,522.8951388888889,23,1,0.0057263367748794
14954,0,0.8653187,Critical,High Priority,Targeted re-engagement campaign with personalised offer,522.8416666666667,1,167.27,167.27,522.8416666666667,41,0,0.0019089737675188
14210,0,0.033670112,Low,Monitor,Continue monitoring and regular customer engagement,17.002777777777776,15,5250.38,350.0253333333333,522.10625,141,1,0.0286748628983117
17362,1,0.32454276,Medium,Monitor,Continue monitoring and regular customer engagement,58.921527777777776,7,1024.04,146.29142857142855,522.08125,99,1,0.0133822422424814
14194,0,0.029582174,Low,Monitor,Continue monitoring and regular customer engagement,16.047916666666666,22,10728.94,487.6790909090909,522.0236111111111,344,1,0.0420631105988947
18008,0,0.038428936,Low,Monitor,Continue monitoring and regular customer engagement,22.829166666666666,21,19708.3,938.490476190476,522.0104166666666,75,1,0.0401521639546694
17753,1,0.7350525,Critical,High Priority,Targeted re-engagement campaign with personalised offer,283.87569444444443,4,382.06,95.515,521.9375,63,1,0.0076490976455121
17941,0,0.747776,Critical,High Priority,Targeted re-engagement campaign with personalised offer,410.14375,3,1128.72,376.24,521.8840277777778,3,1,0.005737409904735
18094,0,0.084722504,Low,Monitor,Continue monitoring and regular customer engagement,38.04444444444445,9,5151.42,572.38,521.0652777777777,46,1,0.0172392234900382
17404,0,0.048696283,Low,Monitor,Continue monitoring and regular customer engagement,31.009722222222223,14,29727.92,2123.422857142857,521.0548611111111,84,1,0.0268171049498576
14541,0,0.098385334,Low,Monitor,Continue monitoring and regular customer engagement,33.80972222222222,12,2043.48,170.29,521.0354166666667,99,1,0.0229869461283357
15266,1,0.5600628,High,Medium Priority,Automated re-engagement reminder or promotional campaign,157.96527777777777,5,852.21,170.442,521.0215277777778,38,1,0.0095781490493021
16641,0,0.88668656,Critical,High Priority,Targeted re-engagement campaign with personalised offer,521.0194444444444,1,323.40000000000003,323.40000000000003,521.0194444444444,24,0,0.0019156374549692
16862,1,0.7619937,Critical,High Priority,Targeted re-engagement campaign with personalised offer,366.9895833333333,4,662.33,165.5825,520.9951388888888,34,1,0.007662906609656
16888,1,0.55886775,High,Medium Priority,Automated re-engagement reminder or promotional campaign,220.0076388888889,3,434.2,144.73333333333332,520.9881944444444,44,1,0.0057472564167718
15874,0,0.05085955,Low,Monitor,Continue monitoring and regular customer engagement,37.07291666666666,19,9041.68,475.8778947368421,520.9541666666667,233,1,0.03640166361989
15100,1,0.5460349,High,High Priority,Targeted re-engagement campaign with personalised offer,153.09375,7,2193.9,313.41428571428565,520.9284722222222,11,1,0.0134117994563431
15324,1,0.93307567,Critical,High Priority,Targeted re-engagement campaign with personalised offer,520.9256944444444,1,140.22000000000003,140.22000000000003,520.9256944444444,8,0,0.0019159815480332
14465,1,0.12072077,Low,Monitor,Continue monitoring and regular customer engagement,66.00833333333334,11,3925.85,356.8954545454545,520.9076388888889,128,1,0.021076526152057
15152,0,0.46359095,Medium,Monitor,Continue monitoring and regular customer engagement,6.884722222222222,2,1274.24,637.12,520.8993055555555,70,1,0.0038321568523089
12678,0,0.03377822,Low,Monitor,Continue monitoring and regular customer engagement,7.039583333333334,15,22544.08,1502.938666666667,520.8361111111111,174,1,0.0287446569538115
16057,0,0.24027303,Medium,Monitor,Continue monitoring and regular customer engagement,30.98611111111111,6,2651.27,441.8783333333333,520.81875,128,1,0.0114982453198548
12648,0,0.56839013,High,Medium Priority,Automated re-engagement reminder or promotional campaign,257.09375,3,793.95,264.65000000000003,520.7583333333333,32,1,0.0057497883758445
15586,1,0.7710327,Critical,High Priority,Targeted re-engagement campaign with personalised offer,412.0763888888889,3,1139.1,379.7000000000001,520.1166666666667,30,1,0.0057568682636645
14045,0,0.29207912,Medium,Monitor,Continue monitoring and regular customer engagement,157.1173611111111,15,10578.63,705.242,520.1125,16,1,0.0287845714696922
13360,1,0.6227545,High,Medium Priority,Automated re-engagement reminder or promotional campaign,251.0090277777778,4,1553.65,388.4125,520.0652777777777,58,1,0.0076765813624332
15827,0,0.059145324,Low,Monitor,Continue monitoring and regular customer engagement,2.967361111111111,24,2882.7200000000003,120.11333333333334,520.0590277777778,98,1,0.046060040649052
13854,0,0.06883545,Low,Monitor,Continue monitoring and regular customer engagement,16.004166666666666,30,8994.58,299.8193333333333,520.0569444444444,53,1,0.0575752810126852
16103,0,0.03367956,Low,Monitor,Continue monitoring and regular customer engagement,6.038194444444445,19,5567.33,293.01736842105265,520.0291666666667,105,1,0.036466288675458
15607,1,0.26695147,Medium,Monitor,Continue monitoring and regular customer engagement,156.00416666666666,9,1708.97,189.8855555555556,520.0236111111111,95,1,0.0172736893454924
16027,0,0.14919686,Low,Monitor,Continue monitoring and regular customer engagement,38.08263888888889,12,1630.41,135.8675,519.9784722222222,14,1,0.0230335813086753
14327,0,0.45120993,Medium,Monitor,Continue monitoring and regular customer engagement,201.89305555555555,5,1583.28,316.656,519.9486111111111,89,1,0.009597875670185
18170,0,0.15791221,Low,Monitor,Continue monitoring and regular customer engagement,36.90069444444445,7,2201.9,314.5571428571429,519.9444444444445,50,1,0.0134371334115388
14016,0,0.043619495,Low,Monitor,Continue monitoring and regular customer engagement,27.131944444444443,10,10426.83,1042.683,519.9430555555556,324,1,0.019195956051925
13044,1,0.14768395,Low,Monitor,Continue monitoring and regular customer engagement,110.89583333333331,11,4848.05,440.7318181818182,519.9194444444445,356,1,0.0211165087372221
14573,0,0.07263332,Low,Monitor,Continue monitoring and regular customer engagement,2.0569444444444445,12,2046.36,170.53,519.8444444444444,178,1,0.0230395084904855
13259,0,0.40758738,Medium,Monitor,Continue monitoring and regular customer engagement,217.07916666666668,8,1119.36,139.92,518.1,181,1,0.0154112887690233
16109,1,0.4216267,Medium,Monitor,Continue monitoring and regular customer engagement,38.14791666666667,3,939.48,313.16,518.0923611111111,30,1,0.0057793183347536
16787,1,0.50733924,Medium,Monitor,Continue monitoring and regular customer engagement,217.07569444444445,4,1017.53,254.3825,518.0680555555556,102,1,0.0077061186046573
14849,0,0.03068265,Low,Monitor,Continue monitoring and regular customer engagement,32.99930555555556,28,9889.98,353.2135714285714,518.0486111111111,194,1,0.0539448510228382
14532,1,0.13274027,Low,Monitor,Continue monitoring and regular customer engagement,55.989583333333336,11,3845.78,349.61636363636364,518.04375,209,1,0.02119281852445
17323,0,0.2541904,Medium,Monitor,Continue monitoring and regular customer engagement,34.894444444444446,7,935.59,133.65571428571428,518.0361111111112,121,1,0.0134865375455572
14160,1,0.6663006,High,High Priority,Targeted re-engagement campaign with personalised offer,429.93055555555554,7,8421.47,1203.067142857143,518.0305555555556,80,1,0.0134866819016221
13762,1,0.2890505,Medium,Monitor,Continue monitoring and regular customer engagement,38.14930555555556,5,2472.48,494.496,518.0256944444444,23,1,0.0096334344397957
18231,1,0.06517447,Low,Monitor,Continue monitoring and regular customer engagement,11.938888888888888,28,6854.17,244.7917857142857,518.0256944444444,218,1,0.053947232862856
12951,0,0.04546982,Low,Monitor,Continue monitoring and regular customer engagement,23.74305555555556,13,2774.53,213.42538461538464,518.0048611111112,101,1,0.0250479349502988
14091,1,0.88360924,Critical,Immediate Action,Personalised retention outreach with high-value incentive,473.8979166666667,2,9530.08,4765.04,517.9645833333333,13,1,0.003853827533189
13634,0,0.081726305,Low,Monitor,Continue monitoring and regular customer engagement,61.85625,13,4084.02,314.1553846153846,517.9333333333333,186,1,0.0250513874614594
17222,0,0.61788154,High,Medium Priority,Automated re-engagement reminder or promotional campaign,296.95972222222224,5,1250.86,250.17200000000005,517.8930555555555,71,1,0.0096358969280225
18242,0,0.17496479,Low,Monitor,Continue monitoring and regular customer engagement,15.936111111111112,6,2066.8,344.4666666666667,517.1673611111111,68,1,0.0115792704255515
17147,0,0.11281798,Low,Monitor,Continue monitoring and regular customer engagement,26.07847222222222,7,2458.47,351.21000000000004,517.1333333333333,74,1,0.0135100360267627
17113,1,0.7297368,Critical,Immediate Action,Personalised retention outreach with high-value incentive,393.95208333333335,6,2305.59,384.265,517.1083333333333,122,1,0.0115805896450227
13709,0,0.2914285,Medium,Monitor,Continue monitoring and regular customer engagement,134.91180555555556,6,1718.0,286.3333333333333,517.0902777777778,90,1,0.0115809932310166
17139,0,0.03317025,Low,Monitor,Continue monitoring and regular customer engagement,30.025694444444444,17,13621.89,801.2876470588235,517.0548611111111,348,1,0.0328150573928383
18115,1,0.92878675,Critical,High Priority,Targeted re-engagement campaign with personalised offer,517.0368055555556,1,9.7,9.7,517.0368055555556,3,0,0.0019303647719153
17529,1,0.6913054,High,Medium Priority,Automated re-engagement reminder or promotional campaign,429.7909722222222,2,1240.25,620.125,517.0145833333333,78,1,0.0038608951646309
12549,1,0.7494852,Critical,High Priority,Targeted re-engagement campaign with personalised offer,395.03125,6,1575.68,262.61333333333334,517.0145833333333,38,1,0.0115826854938929
12875,0,0.43360862,Medium,Monitor,Continue monitoring and regular customer engagement,182.0326388888889,4,1307.52,326.88,517.0090277777778,2,1,0.0077218731441027
17740,1,0.66770214,High,Medium Priority,Automated re-engagement reminder or promotional campaign,208.8451388888889,6,426.9,71.14999999999999,516.9854166666667,5,1,0.0115833376904916
15549,0,0.32828635,Medium,Monitor,Continue monitoring and regular customer engagement,135.88333333333333,6,1583.0,263.8333333333333,516.9819444444445,94,1,0.0115834153378362
14984,0,0.25375298,Medium,Monitor,Continue monitoring and regular customer engagement,0.0736111111111111,5,1160.37,232.074,516.9777777777778,27,1,0.0096529237633532
12406,0,0.21152322,Low,Monitor,Continue monitoring and regular customer engagement,3.1020833333333333,4,4596.31,1149.0775,516.9486111111111,81,1,0.0077227738702091
17023,1,0.55771554,High,Medium Priority,Automated re-engagement reminder or promotional campaign,236.8840277777778,3,800.18,266.7266666666667,516.9034722222223,48,1,0.0057925852227396
13433,1,0.7570334,Critical,High Priority,Targeted re-engagement campaign with personalised offer,320.8298611111111,4,658.3199999999999,164.57999999999998,516.1604166666667,22,1,0.0077345440043184
15186,0,0.69379646,High,Medium Priority,Automated re-engagement reminder or promotional campaign,293.90972222222223,3,991.79,330.59666666666664,516.1083333333333,22,1,0.0058014922727345
12939,0,0.20614025,Low,Monitor,Continue monitoring and regular customer engagement,92.83819444444444,15,20911.32,1394.088,516.0576388888888,24,1,0.0290103053737561
16841,0,0.043183863,Low,Monitor,Continue monitoring and regular customer engagement,4.925,9,3079.42,342.15777777777777,516.0541666666667,142,1,0.0174063001136244
17945,1,0.86673635,Critical,High Priority,Targeted re-engagement campaign with personalised offer,516.0486111111111,3,360.35,120.11666666666667,516.0534722222222,66,0,0.0058021078305623
15299,0,0.24598365,Medium,Monitor,Continue monitoring and regular customer engagement,83.03055555555555,7,4084.53,583.5042857142856,516.0527777777778,6,1,0.0135382697876318
15002,0,0.15803161,Low,Monitor,Continue monitoring and regular customer engagement,116.10069444444444,8,3643.91,455.48875,516.0486111111111,194,1,0.0154724330132294
12623,1,0.19384362,Low,Monitor,Continue monitoring and regular customer engagement,95.95833333333331,7,3747.84,535.4057142857143,516.0451388888889,112,1,0.0135384698037056
16422,0,0.029934276,Low,Monitor,Continue monitoring and regular customer engagement,5.054166666666666,86,46529.32,541.0386046511628,516.0368055555556,108,1,0.1663324526918215
13622,1,0.7795166,Critical,High Priority,Targeted re-engagement campaign with personalised offer,515.9777777777778,1,658.95,658.95,515.9777777777778,32,0,0.0019343191196698
14225,1,0.5846946,High,High Priority,Targeted re-engagement campaign with personalised offer,254.09583333333333,4,2031.07,507.7675,515.9083333333333,70,1,0.0077383159489916
14241,1,0.70285743,High,Medium Priority,Automated re-engagement reminder or promotional campaign,3.0444444444444443,2,333.70000000000005,166.85000000000002,515.9020833333333,12,1,0.0038692047575096
17352,1,0.9348189,Critical,High Priority,Targeted re-engagement campaign with personalised offer,515.8590277777778,1,36.25,36.25,515.8590277777778,5,0,0.0019347635356191
12649,0,0.1645674,Low,Monitor,Continue monitoring and regular customer engagement,31.92569444444445,6,2046.14,341.0233333333333,515.8097222222223,86,1,0.0116096887152213
14137,1,0.88858277,Critical,High Priority,Targeted re-engagement campaign with personalised offer,515.0138888888889,1,332.7,332.7,515.0138888888889,11,0,0.0019379323338626
14154,1,0.12201499,Low,Monitor,Continue monitoring and regular customer engagement,58.85,8,6460.7,807.5875,515.0020833333333,236,1,0.0155038133728465
14826,1,0.84155375,Critical,High Priority,Targeted re-engagement campaign with personalised offer,401.15972222222223,2,385.2,192.6,514.9875,10,1,0.0038760628891203
16585,1,0.85900533,Critical,High Priority,Targeted re-engagement campaign with personalised offer,413.0944444444444,2,341.59,170.79500000000002,514.9715277777777,16,1,0.0038761828750778
15513,0,0.027655538,Low,Monitor,Continue monitoring and regular customer engagement,18.88958333333333,28,17748.29,633.8675000000001,514.9104166666667,219,1,0.0542729882852723
12647,0,0.030866267,Low,Monitor,Continue monitoring and regular customer engagement,19.104861111111116,31,15535.04,501.1303225806452,514.9055555555556,223,1,0.0600885174935119
17962,0,0.5721524,High,Medium Priority,Automated re-engagement reminder or promotional campaign,368.8513888888889,3,564.55,188.1833333333333,514.8930555555555,126,1,0.0058151587188343
17757,0,0.077843554,Low,Monitor,Continue monitoring and regular customer engagement,10.865972222222222,41,5910.4,144.1560975609756,514.8708333333333,290,1,0.0794772593268663
